C15N05ESCALATOR	C15	HUNTINGTON	 Huntington Ave. Entrance	Escalator between mezzanine and platform
C15N06ESCALATOR	C15	HUNTINGTON	 Huntington Ave. Entrance	Escalator between mezzanine and platform
C15S01ESCALATOR	C15	HUNTINGTON	 North Kings Hwy Entrance	Escalator to station entrance
C15S02ESCALATOR	C15	HUNTINGTON	 North Kings Hwy Entrance	Escalator between mezzanine and platform
C15S03ESCALATOR	C15	HUNTINGTON	 North Kings Hwy Entrance	Escalator between mezzanine and platform
C15S04ESCALATOR	C15	HUNTINGTON	 North Kings Hwy Entrance	Escalator between mezzanine and platform
B02S01ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between street and mezzanine
B02S03ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between street and mezzanine
B02S04ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between mezzanine and platform to Shady Grove
B02S05ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between mezzanine and platform to Glenmont
B02S06ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between mezzanine and platform to Shady Grove
B02S07ESCALATOR	B02	JUDICIARY SQUARE	 4th St/Courthouse Entrance	Escalator between mezzanine and platform to Glenmont
B02N01ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between street and mezzanine
B02N03ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between street and mezzanine
B02N04ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between mezzanine and platform to Shady Grove
B02N05ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between mezzanine and platform to Glenmont
B02N06ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between mezzanine and platform to Shady Grove
B02N07ESCALATOR	B02	JUDICIARY SQUARE	 Building Museum Entrance	Escalator between mezzanine and platform to Glenmont
C13S01ESCALATOR	C13	KING STREET		Escalator between mezzanine and platform
C13S02ESCALATOR	C13	KING STREET		Escalator between mezzanine and platform
D03E01ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between street and mezzanine
D03E02ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between street and mezzanine
D03E03ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between street and mezzanine
D03E04ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to station entrance)
D03E05ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to station entrance)
D03E06ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to station entrance)
D03E07ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to Yellow/Green platform)
D03E08ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to Yellow/Green platform)
D03E09ESCALATOR	D03	L'ENFANT PLAZA	 7th & D St (USDOT Entrance)	Escalator between mezzanine and platform to Blue/Orange Line (escalator closer to Yellow/Green platform)
F03N01ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between street and mezzanine
F03N02ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between street and mezzanine
F03N03ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between street and mezzanine
F03N04ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Greenbelt/Mr. Vernon Sq
F03N05ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Greenbelt/Mr. Vernon Sq
F03N06ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Greenbelt/Mr. Vernon Sq
F03N07ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Branch Ave/Huntington
F03N08ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Branch Ave/Huntington
F03N09ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and platform to Branch Ave/Huntington
F03N10ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and end of platform to Greenbelt/Mt. Vernon Sq (no exit)
F03N11ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and end of platform to Greenbelt/Mt. Vernon Sq (no exit)
F03N12ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and end of platform to Branch Ave/Huntington (no exit)
F03N13ESCALATOR	F03	L'ENFANT PLAZA	 7th St/Maryland Ave./Smithsonian Museums Entrance/VRE trains	Escalator between mezzanine and end of platform to Branch Ave/Huntington (no exit)
D03W01ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between street and mezzanine
D03W02ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between street and mezzanine
D03W03ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between street and mezzanine
D03W04ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to station entrance)
D03W05ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to station entrance)
D03W06ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to station entrance)
D03W07ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to Yellow/Green platform)
D03W08ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to Yellow/Green platform)
D03W09ESCALATOR	D03	L'ENFANT PLAZA	 9th & D St  (L'Enfant Plaza Entrance)	Escalator between mezzanine and lower platform for Blue/Orange Line (escalator closer to Yellow/Green platform)
D12X01ESCALATOR	D12	LANDOVER		Escalator between mezzanine and platform
D12X02ESCALATOR	D12	LANDOVER		Escalator between mezzanine and platform
G05X01ESCALATOR	G05	LARGO TOWN CENTER		Escalator between street and mezzanine
G05X02ESCALATOR	G05	LARGO TOWN CENTER		Escalator between mezzanine and platform
G05X03ESCALATOR	G05	LARGO TOWN CENTER		Escalator between mezzanine and platform
G05X04ESCALATOR	G05	LARGO TOWN CENTER		Escalator between mezzanine and platform
C02E01ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between street and mezzanine
C02E02ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between street and mezzanine
C02E03ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between street and mezzanine
C02E04ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between mezzanine and platform to New Carrollton/Largo Town Center
C02E05ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between mezzanine and platform to New Carrollton/Largo Town Center
C02E06ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
C02E07ESCALATOR	C02	MCPHERSON SQUARE	 Franklin Square/14th St. Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
C02W01ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between street and mezzanine
C02W02ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between street and mezzanine
C02W03ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between street and mezzanine
C02W04ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
C02W05ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
C02W06ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between mezzanine and platform to New Carrollton/Largo Town Center
C02W07ESCALATOR	C02	MCPHERSON SQUARE	 Vermont Ave./Veterans Administration Entrance	Escalator between mezzanine and platform to New Carrollton/Largo Town Center
A10X01ESCALATOR	A10	MEDICAL CENTER		Escalator between street and mezzanine
A10X02ESCALATOR	A10	MEDICAL CENTER		Escalator between street and mezzanine
A10X03ESCALATOR	A10	MEDICAL CENTER		Escalator between street and mezzanine
A10X04ESCALATOR	A10	MEDICAL CENTER		Escalator between mezzanine and platform
A10X05ESCALATOR	A10	MEDICAL CENTER		Escalator between mezzanine and platform
C01S01ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between street and mezzanine
C01S02ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between street and mezzanine
C01S03ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between street and mezzanine
C01S04ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between upper platform and lower platform to Blue/Orange Lines
C01S05ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between upper platform and lower platform to Blue/Orange Lines
C01S06ESCALATOR	C01	METRO CENTER	 F and 12th St Entrance	Escalator between upper platform and lower platform to Blue/Orange Lines
A01E01ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between street and mezzanine
A01E02ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between street and mezzanine
A01E03ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between street and mezzanine
A01E04ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between mezzanine and platform to Glenmont
A01E05ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between mezzanine and platform to Glenmont
A01E06ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between mezzanine and platform to Shady Grove
A01E07ESCALATOR	A01	METRO CENTER	 G and 11th St Entrance	Escalator between mezzanine and platform to Shady Grove
C01N01ESCALATOR	C01	METRO CENTER	 G and 12th St Entrance	Escalator between street and mezzanine
C01N02ESCALATOR	C01	METRO CENTER	 G and 12th St Entrance	Escalator between street and mezzanine
C01N03ESCALATOR	C01	METRO CENTER	 G and 12th St Entrance	Escalator between upper and lower platforms
C01N04ESCALATOR	C01	METRO CENTER	 G and 12th St Entrance	Escalator between upper and lower platforms
C01N05ESCALATOR	C01	METRO CENTER	 G and 12th St Entrance	Escalator between upper and lower platforms
A01W01ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between street and mezzanine
A01W02ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between street and mezzanine
A01W03ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between street and mezzanine
A01W04ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between mezzanine and platform to Shady Grove
A01W05ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between mezzanine and platform to Shady Grove
A01W06ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between mezzanine and platform to Glenmont
A01W07ESCALATOR	A01	METRO CENTER	 G and 13th St Entrance	Escalator between mezzanine and platform to Glenmont
D09X01ESCALATOR	D09	MINNESOTA AVENUE		Escalator between street and mezzanine
D09X02ESCALATOR	D09	MINNESOTA AVENUE		Escalator between street and mezzanine
D09X03ESCALATOR	D09	MINNESOTA AVENUE		Escalator between mezzanine and platform
D09X04ESCALATOR	D09	MINNESOTA AVENUE		Escalator between mezzanine and platform
G04X01ESCALATOR	G04	MORGAN BLVD		Escalator between mezzanine and platform
G04X02ESCALATOR	G04	MORGAN BLVD		Escalator between mezzanine and platform
G04X03ESCALATOR	G04	MORGAN BLVD		Escalator between mezzanine and platform
E01X01ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between street and mezzanine
E01X02ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between street and mezzanine
E01X03ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between street and mezzanine
E01X04ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between street and mezzanine
E01X05ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between mezzanine and platform
E01X06ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between mezzanine and platform
E01X07ESCALATOR	E01	MT. VERNON SQUARE/7TH STREET-CONVENTION CENTER		Escalator between mezzanine and platform
F05W01ESCALATOR	F05	NAVY YARD	 Half Street Entrance	Escalator between street and mezzanine
F05W02ESCALATOR	F05	NAVY YARD	 Half Street Entrance	Escalator between street and mezzanine
F05W03ESCALATOR	F05	NAVY YARD	 Half Street Entrance	Escalator between street and mezzanine
F05W04ESCALATOR	F05	NAVY YARD	 Half Street Entrance	Escalator between mezzanine and platform
F05W05ESCALATOR	F05	NAVY YARD	 Half Street Entrance	Escalator between mezzanine and platform
F05E01ESCALATOR	F05	NAVY YARD	 Navy Yard Entrance	Escalator between street and mezzanine
F05E02ESCALATOR	F05	NAVY YARD	 Navy Yard Entrance	Escalator between street and mezzanine
F05E03ESCALATOR	F05	NAVY YARD	 Navy Yard Entrance	Escalator between street and mezzanine
F05E04ESCALATOR	F05	NAVY YARD	 Navy Yard Entrance	Escalator between mezzanine and platform
F09X01ESCALATOR	F09	NAYLOR ROAD		Escalator between mezzanine and platform
F09X02ESCALATOR	F09	NAYLOR ROAD		Escalator between mezzanine and platform
D13X01ESCALATOR	D13	NEW CARROLLTON		Escalator between mezzanine and platform
D13X02ESCALATOR	D13	NEW CARROLLTON		Escalator between mezzanine and platform
D13X03ESCALATOR	D13	NEW CARROLLTON		Escalator between mezzanine and street at Route 450
B35N01ESCALATOR	B35	NEW YORK AVENUE	 Florida Avenue Entrance	Escalator between platform and mezzanine
B35N02ESCALATOR	B35	NEW YORK AVENUE	 Florida Avenue Entrance	Escalator between platform and mezzanine
B35S01ESCALATOR	B35	NEW YORK AVENUE	 M Street Entrance	Escalator between platform and mezzanine
B35S02ESCALATOR	B35	NEW YORK AVENUE	 M Street Entrance	Escalator between platform and mezzanine
C07E14ESCALATOR	C07	PENTAGON		Escalator between the lower bus platform and the upper platform
C07E15ESCALATOR	C07	PENTAGON		Escalator between the lower bus platform and the upper platform
C07N04ESCALATOR	C07	PENTAGON		Escalator at north end of bus bay (closer to the Potomac River)
C07N05ESCALATOR	C07	PENTAGON		Escalator at north end of bus bay (closer to the Potomac River)
C07N06ESCALATOR	C07	PENTAGON		Escalator at north end of bus bay (closer to the Potomac River)
C07N10ESCALATOR	C07	PENTAGON		Escalator between upper and lower platforms
C07N11ESCALATOR	C07	PENTAGON		Escalator between upper and lower platforms
C07S07ESCALATOR	C07	PENTAGON		Escalator at south end of bus bay (closer to Pentagon City)
C07S08ESCALATOR	C07	PENTAGON		Escalator at south end of bus bay (closer to Pentagon City)
C07S09ESCALATOR	C07	PENTAGON		Escalator at south end of bus bay (closer to Pentagon City)
C07S12ESCALATOR	C07	PENTAGON		Escalator between upper and lower platforms
C07S13ESCALATOR	C07	PENTAGON		Escalator between upper and lower platforms
C08X01ESCALATOR	C08	PENTAGON CITY		Escalator between street and mezzanine on west side of Hayes street, at The Fashion Center
C08X02ESCALATOR	C08	PENTAGON CITY		Escalator between street and mezzanine on west side of Hayes street, at The Fashion Center
C08X03ESCALATOR	C08	PENTAGON CITY		Escalator between street and mezzanine on east side of Hayes street, at Pentagon Centre
C08X04ESCALATOR	C08	PENTAGON CITY		Escalator between street and mezzanine on east side of Hayes street, at Pentagon Centre
C08X05ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C08X06ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C08X07ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C08X08ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Mt. Vernon Sq/Largo Town Center
C08X09ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Mt. Vernon Sq/Largo Town Center
C08X10ESCALATOR	C08	PENTAGON CITY		Escalator between mezzanine and platform to Mt. Vernon Sq/Largo Town Center
D07X01ESCALATOR	D07	POTOMAC AVENUE		Escalator between street and mezzanine
D07X02ESCALATOR	D07	POTOMAC AVENUE		Escalator between street and mezzanine
D07X03ESCALATOR	D07	POTOMAC AVENUE		Escalator between street and mezzanine
D07X04ESCALATOR	D07	POTOMAC AVENUE		Escalator between mezzanine and platform
D07X05ESCALATOR	D07	POTOMAC AVENUE		Escalator between mezzanine and platform
D07X06ESCALATOR	D07	POTOMAC AVENUE		Escalator between mezzanine and platform
E08X01ESCALATOR	E08	PRINCE GEORGE'S PLAZA		Escalator between mezzanine and platform to Branch Ave
E08X02ESCALATOR	E08	PRINCE GEORGE'S PLAZA		Escalator between mezzanine and platform to Branch Ave
E08X03ESCALATOR	E08	PRINCE GEORGE'S PLAZA		Escalator between mezzanine and platform Greenbelt
E08X04ESCALATOR	E08	PRINCE GEORGE'S PLAZA		Escalator between mezzanine and platform Greenbelt
B04X01ESCALATOR	B04	RHODE ISLAND AVENUE		Escalator between mezzanine and platform
B04X02ESCALATOR	B04	RHODE ISLAND AVENUE		Escalator between mezzanine and platform
B04X03ESCALATOR	B04	RHODE ISLAND AVENUE		Escalator between mezzanine and platform
A14X01ESCALATOR	A14	ROCKVILLE		Escalator between mezzanine and platform
A14X02ESCALATOR	A14	ROCKVILLE		Escalator between mezzanine and platform
C10N01ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 North Entrance	Escalator between mezzanine and platform to Mt.Vernon Sq/Largo Town Center
C10N02ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 North Entrance	Escalator between mezzanine and platform to Mt.Vernon Sq/Largo Town Center
C10N03ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 North Entrance	Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C10N04ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 North Entrance	Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C10S01ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 South Entrance	Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C10S02ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 South Entrance	Escalator between mezzanine and platform to Huntington/Franconia-Springfield
C10S03ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 South Entrance	Escalator between mezzanine and platform to Mt.Vernon Sq/Largo Town Center
C10S04ESCALATOR	C10	RONALD REAGAN WASHINGTON NATIONAL AIRPORT	 South Entrance	Escalator between mezzanine and platform to Mt.Vernon Sq/Largo Town Center
C05X01ESCALATOR	C05	ROSSLYN		Escalator between mezzanine and upper platform
C05X02ESCALATOR	C05	ROSSLYN		Escalator between mezzanine and upper platform
C05X03ESCALATOR	C05	ROSSLYN		Escalator between mezzanine and upper platform
C05X04ESCALATOR	C05	ROSSLYN		Escalator between mezzanine and upper platform
C05X05ESCALATOR	C05	ROSSLYN		Escalator between upper platform and lower platform
C05X06ESCALATOR	C05	ROSSLYN		Escalator between upper platform and lower platform
C05X07ESCALATOR	C05	ROSSLYN		Escalator between upper platform and lower platform
C05X08ESCALATOR	C05	ROSSLYN		Escalator between upper platform and lower platform
C05X09ESCALATOR	C05	ROSSLYN		Escalator between skywalk and mezzanine
C05X10ESCALATOR	C05	ROSSLYN		Escalator between skywalk and mezzanine
A15X01ESCALATOR	A15	SHADY GROVE		Escalator between east side parking/Kiss & Ride and mezzanine
A15X02ESCALATOR	A15	SHADY GROVE		Escalator between mezzanine and platform
A15X03ESCALATOR	A15	SHADY GROVE		Escalator between mezzanine and platform
E02N01ESCALATOR	E02	SHAW-HOWARD U	 7th and S St. N.W. Entrance	Escalator between street and mezzanine
E02N02ESCALATOR	E02	SHAW-HOWARD U	 7th and S St. N.W. Entrance	Escalator between street and mezzanine
E02N03ESCALATOR	E02	SHAW-HOWARD U	 7th and S St. N.W. Entrance	Escalator between mezzanine and platform
E02N04ESCALATOR	E02	SHAW-HOWARD U	 7th and S St. N.W. Entrance	Escalator between mezzanine and platform
E02S01ESCALATOR	E02	SHAW-HOWARD U	 8th and R St. N.W. Entrance	Escalator between street and mezzanine
E02S02ESCALATOR	E02	SHAW-HOWARD U	 8th and R St. N.W. Entrance	Escalator between street and mezzanine
E02S03ESCALATOR	E02	SHAW-HOWARD U	 8th and R St. N.W. Entrance	Escalator between mezzanine and platform
E02S04ESCALATOR	E02	SHAW-HOWARD U	 8th and R St. N.W. Entrance	Escalator between mezzanine and platform
B08N04ESCALATOR	B08	SILVER SPRING	 North Side/Colesville Road Entrance	Escalator between mezzanine and platform
B08N05ESCALATOR	B08	SILVER SPRING	 North Side/Colesville Road Entrance	Escalator between mezzanine and platform
B08S01ESCALATOR	B08	SILVER SPRING	 South Side/Bus Terminal Entrance	Escalator between mezzanine and platform
B08S02ESCALATOR	B08	SILVER SPRING	 South Side/Bus Terminal Entrance	Escalator between mezzanine and platform
B08S03ESCALATOR	B08	SILVER SPRING	 South Side/Bus Terminal Entrance	Escalator between mezzanine and platform
D02S01ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between street mezzanine
D02S02ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between street mezzanine
D02S03ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between street mezzanine
D02S04ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between mezzanine and platform to New Carrolton/Largo Town Center
D02S05ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between mezzanine and platform to New Carrolton/Largo Town Center
D02S06ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
D02S07ESCALATOR	D02	SMITHSONIAN	 Independence Avenue Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
D02N01ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between street and mezzanine
D02N02ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between street and mezzanine
D02N03ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between street and mezzanine
D02N04ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
D02N05ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between mezzanine and platform to Vienna/Franconia-Springfield
D02N06ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between mezzanine and platform to New Carrolton/Largo Town Center
D02N07ESCALATOR	D02	SMITHSONIAN	 The Mall Entrance	Escalator between mezzanine and platform to New Carrolton/Largo Town Center
F08X01ESCALATOR	F08	SOUTHERN AVENUE		Escalator between mezzanine and garage
F08X02ESCALATOR	F08	SOUTHERN AVENUE		Escalator between mezzanine and garage
F08X03ESCALATOR	F08	SOUTHERN AVENUE		Escalator between mezzanine and platform
F08X04ESCALATOR	F08	SOUTHERN AVENUE		Escalator between mezzanine and platform
D08S01ESCALATOR	D08	STADIUM-ARMORY	 D.C. General Hospital Entrance	Escalator between street and mezzanine
D08S02ESCALATOR	D08	STADIUM-ARMORY	 D.C. General Hospital Entrance	Escalator between street and mezzanine
D08S03ESCALATOR	D08	STADIUM-ARMORY	 D.C. General Hospital Entrance	Escalator between mezzanine and platform
D08S04ESCALATOR	D08	STADIUM-ARMORY	 D.C. General Hospital Entrance	Escalator between mezzanine and platform
D08N01ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between street and mezzanine
D08N02ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between street and mezzanine
D08N03ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between street and mezzanine
D08N04ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between mezzanine and platform
D08N05ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between mezzanine and platform
D08N06ESCALATOR	D08	STADIUM-ARMORY	 Stadium and Armory Entrance	Escalator between mezzanine and platform
F10X01ESCALATOR	F10	SUITLAND		Escalator between mezzanine and garage
F10X02ESCALATOR	F10	SUITLAND		Escalator between mezzanine and garage
F10X03ESCALATOR	F10	SUITLAND		Escalator between mezzanine and platform
F10X04ESCALATOR	F10	SUITLAND		Escalator between mezzanine and platform
B07X01ESCALATOR	B07	TAKOMA		Escalator between mezzanine and platform
B07X02ESCALATOR	B07	TAKOMA		Escalator between mezzanine and platform
B07X03ESCALATOR	B07	TAKOMA		Escalator between mezzanine and platform
A07X01ESCALATOR	A07	TENLEYTOWN-AU		Escalator between street and middle landing, east side of Wisconsin Avenue
A07X02ESCALATOR	A07	TENLEYTOWN-AU		Escalator between street and middle landing, east side of Wisconsin Avenue
A07X03ESCALATOR	A07	TENLEYTOWN-AU		Escalator between street and middle landing, west side of Wisconsin Avenue
A07X04ESCALATOR	A07	TENLEYTOWN-AU		Escalator between street and middle landing, west side of Wisconsin Avenue
A07X05ESCALATOR	A07	TENLEYTOWN-AU		Escalator between middle landing and mezzanine
A07X06ESCALATOR	A07	TENLEYTOWN-AU		Escalator between middle landing and mezzanine
A07X07ESCALATOR	A07	TENLEYTOWN-AU		Escalator between middle landing and mezzanine
A07X08ESCALATOR	A07	TENLEYTOWN-AU		Escalator between mezzanine and platform
A07X09ESCALATOR	A07	TENLEYTOWN-AU		Escalator between mezzanine and platform
A13X01ESCALATOR	A13	TWINBROOK		Escalator between mezzanine and platform
E03W01ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 13th and U St Entrance	Escalator between street and mezzanine
E03W02ESCALATOR	E03	U STREET/AFRICAN-AMERICAN CIVIL WAR MEMORIAL/CARDOZO	 13th and U St Entrance	Escalator between street and mezzanine
